transaction_id,account_id,date,time,ticker,transaction_type,quantity
TXN_01019,8093597035,2024-09-23,10:59:25,BAC,buy,1759
TXN_01020,8093597035,2024-07-17,10:33:24,AAPL,buy,708
TXN_01021,4313201683,2024-06-21,12:42:02,GOOG,sell,203
TXN_01022,5970995017,2025-04-12,10:09:49,GOOG,sell,1835
TXN_01023,9862896116,2024-03-30,15:21:38,META,buy,401
TXN_01024,1926010870,2025-06-07,13:36:26,JPM,sell,239
TXN_01025,9474078998,2024-11-30,09:43:11,NVDA,buy,958
TXN_01026,7552075955,2024-12-01,11:42:17,NVDA,sell,1806
TXN_01027,1402944639,2025-02-26,11:17:07,TSLA,buy,1182
TXN_01028,9354048106,2024-01-16,09:42:34,AMZN,buy,2177
TXN_01029,7713225623,2024-09-18,13:25:23,META,buy,2314
TXN_01030,1402944639,2025-05-15,10:00:41,META,sell,2187
TXN_01031,1402944639,2024-03-13,15:51:21,META,buy,590
TXN_01032,9803134690,2025-01-16,13:37:39,AMZN,buy,1378
TXN_01033,1926010870,2025-07-10,12:53:49,NVDA,sell,384
TXN_01034,5775818865,2024-08-15,12:36:58,AAPL,sell,1604
TXN_01035,5775818865,2024-09-22,14:39:22,GOOG,buy,2099
TXN_01036,6625608873,2024-09-02,09:38:22,AAPL,buy,694
TXN_01037,9354048106,2024-01-20,15:49:22,AAPL,buy,2105
TXN_01038,9192201895,2024-07-18,10:45:10,NFLX,sell,457
TXN_01039,5970995017,2024-03-20,13:10:56,NVDA,buy,1080
TXN_01040,9192201895,2025-08-10,10:30:37,NVDA,sell,1315
TXN_01041,4313201683,2024-05-14,09:45:19,JPM,buy,915
TXN_01042,9803134690,2025-07-25,14:05:54,BAC,sell,1254
TXN_01043,1402944639,2024-09-29,13:32:43,NFLX,buy,2474
TXN_01044,6625608873,2025-05-05,12:15:05,GOOG,buy,811
TXN_01045,6625608873,2025-03-18,13:01:11,NFLX,buy,1120
TXN_01046,5150695988,2024-01-03,13:12:38,NFLX,sell,1540
TXN_01047,9192201895,2024-01-06,14:31:50,NVDA,sell,553
TXN_01048,9803134690,2025-06-24,09:40:47,AAPL,sell,2132
TXN_01049,9803134690,2024-06-06,14:35:03,AMZN,sell,2046
TXN_01050,5150695988,2025-07-04,09:48:27,NFLX,buy,694
TXN_01051,3614142517,2024-01-03,12:48:05,MSFT,sell,1007
TXN_01052,7713225623,2024-06-09,09:53:08,AAPL,buy,938
TXN_01053,8093597035,2025-03-22,14:01:41,AAPL,sell,1832
TXN_01054,1402944639,2025-01-25,13:22:48,BAC,sell,681
TXN_01055,9803134690,2024-09-14,14:47:44,AAPL,buy,1387
TXN_01056,6625608873,2024-12-25,14:24:00,JPM,sell,1635
TXN_01057,9803134690,2025-03-16,10:26:54,BAC,sell,1953
TXN_01058,9862896116,2025-06-03,09:37:50,MSFT,sell,533
TXN_01059,9474078998,2025-08-11,12:46:56,NVDA,sell,109
TXN_01060,1926010870,2024-04-16,11:29:14,NVDA,buy,601
TXN_01061,3614142517,2024-01-14,11:59:48,JPM,buy,696
TXN_01062,9354048106,2024-05-26,13:30:34,AAPL,buy,2472
TXN_01063,3768699384,2024-08-28,15:01:12,AMZN,sell,346
TXN_01064,6625608873,2025-05-12,09:23:45,AMZN,sell,154
TXN_01065,9803134690,2025-05-02,09:12:27,AMZN,buy,1617
TXN_01066,6772985563,2024-06-24,12:54:24,NVDA,buy,1522
TXN_01067,9803134690,2024-05-03,13:11:35,TSLA,sell,2182
TXN_01068,7552075955,2024-10-19,13:30:22,GOOG,buy,182
TXN_01069,7713225623,2025-02-14,09:30:17,NVDA,sell,154
TXN_01070,5775818865,2025-02-20,15:57:30,TSLA,buy,2346
TXN_01071,3997467631,2024-07-03,10:53:16,NFLX,sell,969
TXN_01072,5150695988,2025-04-02,11:35:10,NVDA,sell,787
TXN_01073,5150695988,2024-02-11,13:56:36,AAPL,sell,381
TXN_01074,7713225623,2025-04-20,14:15:57,BAC,buy,238
TXN_01075,9192201895,2024-08-02,15:58:01,AMZN,buy,1075
TXN_01076,5150695988,2025-01-14,11:23:44,JPM,buy,1128
TXN_01077,3997467631,2025-03-16,13:40:15,AAPL,sell,1132
TXN_01078,5150695988,2024-07-06,13:24:38,JPM,sell,1220
TXN_01079,3997467631,2025-05-22,15:41:40,JPM,sell,986
TXN_01080,5970995017,2024-03-28,12:40:23,JPM,sell,563
TXN_01081,3768699384,2024-03-25,15:59:59,GOOG,sell,1965
TXN_01082,9862896116,2024-07-16,12:48:34,TSLA,buy,2240
TXN_01083,5775818865,2024-12-30,14:14:45,NFLX,buy,219
TXN_01084,5970995017,2024-12-19,14:30:30,AAPL,buy,1386
TXN_01085,9474078998,2025-05-07,09:07:32,TSLA,sell,220
TXN_01086,9192201895,2025-08-09,11:24:55,BAC,buy,1417
TXN_01087,5970995017,2025-05-03,11:52:07,GOOG,sell,372
TXN_01088,5775818865,2025-01-11,15:33:58,NVDA,buy,2355
TXN_01089,9803134690,2024-04-05,12:28:49,GOOG,buy,527
TXN_01090,5150695988,2025-04-28,12:12:46,AMZN,sell,1259
TXN_01091,9354048106,2025-01-12,11:03:50,MSFT,sell,243
TXN_01092,1926010870,2025-01-27,15:32:11,JPM,sell,1140
TXN_01093,6625608873,2024-12-28,09:06:16,TSLA,sell,742
TXN_01094,9354048106,2024-05-01,09:50:13,NVDA,sell,1354
TXN_01095,1926010870,2024-06-10,10:49:59,MSFT,buy,1867
TXN_01096,5775818865,2024-02-11,10:49:17,NVDA,sell,470
TXN_01097,5775818865,2025-01-16,12:51:46,AMZN,buy,524
TXN_01098,4313201683,2025-03-13,13:25:30,NFLX,sell,2343
TXN_01099,7713225623,2025-06-18,11:58:24,NFLX,buy,1529
TXN_01100,5229455093,2024-04-15,09:57:52,JPM,sell,485
TXN_01101,7552075955,2024-08-06,12:08:09,TSLA,buy,1730
TXN_01102,3768699384,2024-03-10,10:30:18,AMZN,sell,1021
TXN_01103,5229455093,2024-10-05,11:17:26,BAC,buy,1855
TXN_01104,6772985563,2024-12-14,11:54:21,AMZN,buy,961
TXN_01105,5229455093,2024-08-23,13:17:20,GOOG,sell,1943
TXN_01106,7552075955,2024-01-25,14:15:23,GOOG,sell,714
TXN_01107,1402944639,2024-05-19,15:20:14,GOOG,sell,1321
TXN_01108,7552075955,2024-03-24,14:04:47,NFLX,sell,287
TXN_01109,8093597035,2025-06-24,14:03:18,NVDA,buy,163
TXN_01110,4313201683,2024-04-28,11:47:28,AAPL,sell,1783
TXN_01111,9474078998,2024-05-15,14:27:09,META,buy,248
TXN_01112,6625608873,2024-04-25,13:13:19,GOOG,buy,2192
TXN_01113,7713225623,2024-05-01,13:23:57,NFLX,sell,522
TXN_01114,9192201895,2024-09-11,10:13:49,GOOG,sell,373
TXN_01115,5970995017,2025-05-14,12:32:49,NVDA,buy,1271
TXN_01116,3768699384,2024-02-04,10:23:14,META,sell,184
TXN_01117,9354048106,2025-06-04,14:21:02,GOOG,buy,985
TXN_01118,5970995017,2025-03-05,15:16:50,NVDA,sell,2285
TXN_01119,8093597035,2024-04-30,14:17:49,NFLX,sell,1652
TXN_01120,6625608873,2024-05-29,12:53:11,META,buy,298
TXN_01121,9474078998,2024-04-30,10:28:07,NFLX,buy,147
TXN_01122,9354048106,2024-08-06,09:32:31,MSFT,buy,2338
TXN_01123,5970995017,2025-05-04,14:10:32,TSLA,buy,1691
TXN_01124,5970995017,2025-04-03,11:17:45,MSFT,buy,1750
TXN_01125,7552075955,2025-03-21,09:32:11,AMZN,buy,1564
TXN_01126,4313201683,2025-07-02,14:51:32,META,sell,625
TXN_01127,5229455093,2024-11-22,15:19:30,NVDA,buy,793
TXN_01128,9354048106,2024-12-12,09:22:30,TSLA,buy,1371
TXN_01129,9803134690,2024-09-01,13:36:32,MSFT,buy,2326
TXN_01130,3997467631,2025-06-08,12:00:44,NVDA,sell,1635
TXN_01131,1402944639,2025-07-12,09:42:23,NFLX,buy,2475
TXN_01132,5970995017,2025-02-02,13:05:33,GOOG,sell,1506
TXN_01133,3768699384,2024-12-15,15:20:51,TSLA,buy,210
TXN_01134,3997467631,2024-11-19,11:45:12,BAC,sell,967
TXN_01135,1926010870,2025-04-02,14:48:41,MSFT,sell,1654
TXN_01136,5229455093,2025-03-06,14:57:23,GOOG,buy,2430
TXN_01137,6772985563,2024-05-13,10:22:28,META,sell,524
TXN_01138,8093597035,2024-08-15,11:22:16,MSFT,sell,1737
TXN_01139,1402944639,2024-11-17,12:42:13,BAC,buy,2139
TXN_01140,3997467631,2024-08-21,09:26:03,AAPL,buy,1079
TXN_01141,5229455093,2025-04-04,10:29:29,AMZN,buy,1781
TXN_01142,3768699384,2024-03-28,14:33:54,AMZN,buy,644
TXN_01143,6772985563,2024-12-28,12:43:40,NVDA,buy,1999
TXN_01144,6772985563,2025-04-03,09:58:08,BAC,sell,1476
TXN_01145,9862896116,2024-01-22,09:51:03,MSFT,sell,1804
TXN_01146,3614142517,2024-01-19,13:15:44,BAC,sell,2242
TXN_01147,8093597035,2024-08-28,11:15:33,GOOG,buy,427
TXN_01148,5970995017,2025-02-22,09:38:12,BAC,buy,455
TXN_01149,8093597035,2024-10-14,13:01:10,TSLA,buy,1509
TXN_01150,8093597035,2024-06-12,15:30:02,META,sell,1050
TXN_01151,9862896116,2024-03-03,14:06:20,TSLA,buy,2410
TXN_01152,3997467631,2024-08-12,09:33:28,MSFT,buy,912
TXN_01153,4313201683,2024-12-31,11:50:40,TSLA,sell,1470
TXN_01154,5229455093,2024-01-16,14:04:19,NVDA,buy,978
TXN_01155,3614142517,2024-09-22,12:30:21,AAPL,buy,2491
TXN_01156,9862896116,2024-06-02,13:10:22,GOOG,buy,674
TXN_01157,7713225623,2025-01-09,15:20:57,MSFT,buy,907
TXN_01158,8093597035,2025-04-22,09:54:56,NVDA,sell,1392
TXN_01159,6772985563,2025-08-04,14:22:30,AAPL,sell,364
TXN_01160,5229455093,2024-09-30,15:28:23,JPM,sell,850
TXN_01161,9862896116,2024-03-24,11:30:42,AMZN,buy,506
TXN_01162,5775818865,2024-09-17,11:44:15,MSFT,buy,1643
TXN_01163,9862896116,2024-07-15,09:41:48,AAPL,buy,1164
TXN_01164,5775818865,2024-06-10,11:32:01,GOOG,sell,2283
TXN_01165,9474078998,2024-05-09,10:50:13,GOOG,buy,1629
TXN_01166,3614142517,2025-07-13,11:56:16,TSLA,sell,1313
TXN_01167,3768699384,2025-02-10,15:48:35,NFLX,buy,746
TXN_01168,3614142517,2025-08-01,12:21:01,AMZN,buy,2480
TXN_01169,8093597035,2024-12-18,11:16:42,AMZN,buy,1862
TXN_01170,5970995017,2025-01-12,12:53:03,JPM,buy,1639
TXN_01171,3614142517,2024-06-29,13:44:48,AMZN,sell,1392
TXN_01172,6625608873,2025-07-27,11:12:24,NFLX,buy,171
TXN_01173,9354048106,2024-02-19,12:51:15,BAC,sell,1038
TXN_01174,9862896116,2025-02-14,15:04:21,META,buy,155
TXN_01175,8093597035,2025-04-14,13:21:32,META,buy,1500
TXN_01176,4313201683,2024-04-12,14:38:08,NFLX,buy,1170
TXN_01177,5229455093,2025-04-23,13:44:34,TSLA,sell,1584
TXN_01178,7713225623,2024-02-06,12:56:05,AAPL,sell,709
TXN_01179,9862896116,2024-04-05,12:33:15,GOOG,buy,2175
TXN_01180,5775818865,2024-01-18,09:51:56,JPM,buy,1171
TXN_01181,9474078998,2024-06-26,13:47:07,TSLA,sell,189
TXN_01182,6772985563,2024-09-28,13:25:51,AMZN,buy,2189
TXN_01183,8093597035,2025-01-28,13:58:15,AMZN,buy,1948
TXN_01184,9862896116,2024-06-22,14:09:53,AAPL,buy,1234
TXN_01185,4313201683,2024-02-09,13:35:51,META,sell,862
TXN_01186,4313201683,2024-10-18,14:50:25,BAC,sell,1157
TXN_01187,6772985563,2024-06-11,13:23:10,TSLA,sell,2211
TXN_01188,6772985563,2025-05-31,09:38:16,TSLA,sell,1200
TXN_01189,3768699384,2024-02-05,10:44:12,BAC,sell,169
TXN_01190,3768699384,2024-06-14,09:29:57,META,sell,2376
TXN_01191,1926010870,2025-03-17,09:15:47,NFLX,buy,1531
TXN_01192,5970995017,2025-06-15,09:19:12,META,buy,1619
TXN_01193,9862896116,2024-01-18,12:32:25,NFLX,buy,2293
TXN_01194,9862896116,2025-01-08,12:00:18,BAC,buy,2410
TXN_01195,9192201895,2024-09-04,14:29:17,BAC,sell,1842
TXN_01196,4313201683,2024-10-18,13:41:50,BAC,sell,942
TXN_01197,5229455093,2024-10-16,09:01:12,NVDA,sell,2257
TXN_01198,5150695988,2025-03-10,12:25:18,AAPL,sell,234
TXN_01199,5775818865,2024-08-24,14:51:25,AMZN,sell,1567
TXN_01200,3614142517,2025-08-04,09:50:34,AAPL,buy,581
TXN_01201,8093597035,2024-11-21,11:51:32,META,buy,273
TXN_01202,8093597035,2024-07-27,15:32:54,AMZN,buy,561
TXN_01203,9803134690,2024-12-29,15:21:01,BAC,sell,1784
TXN_01204,6772985563,2025-07-06,13:50:28,BAC,buy,1826
TXN_01205,9474078998,2025-05-06,14:02:03,BAC,buy,534
TXN_01206,3614142517,2024-01-07,09:22:53,MSFT,sell,1955
TXN_01207,7552075955,2024-04-11,13:46:45,JPM,sell,2101
TXN_01208,3614142517,2024-09-01,11:38:38,META,sell,1929
TXN_01209,6772985563,2025-05-27,11:28:53,NFLX,buy,2178
TXN_01210,5150695988,2024-05-10,15:11:35,MSFT,buy,2183
TXN_01211,3614142517,2025-05-05,13:52:53,AAPL,sell,653
TXN_01212,5970995017,2024-01-19,10:08:29,NVDA,sell,548
TXN_01213,4313201683,2024-10-03,14:47:06,AAPL,sell,2119
TXN_01214,5970995017,2025-07-06,09:18:45,GOOG,buy,1074
TXN_01215,9192201895,2024-09-27,15:24:10,TSLA,sell,1334
TXN_01216,5229455093,2025-06-11,13:33:13,AMZN,sell,1481
TXN_01217,3768699384,2024-10-18,11:47:00,AMZN,sell,466
TXN_01218,8093597035,2024-10-05,11:20:58,AMZN,buy,1658
TXN_01219,9474078998,2025-01-19,09:18:57,NVDA,buy,628
TXN_01220,9803134690,2024-10-23,11:50:00,META,buy,1572
TXN_01221,9862896116,2024-05-03,14:22:15,NVDA,buy,567
TXN_01222,9474078998,2024-11-15,13:57:52,META,sell,634
TXN_01223,4313201683,2024-06-25,10:49:04,GOOG,sell,983
TXN_01224,1926010870,2024-08-04,10:19:55,AMZN,sell,327
TXN_01225,8093597035,2024-03-19,13:55:24,GOOG,buy,1642
TXN_01226,9803134690,2025-08-08,14:34:47,MSFT,buy,1965
TXN_01227,3997467631,2025-05-06,13:24:07,BAC,sell,520
TXN_01228,9803134690,2025-05-10,09:13:13,GOOG,buy,2118
TXN_01229,3614142517,2025-03-04,13:58:28,TSLA,sell,1067
TXN_01230,7713225623,2024-05-06,10:26:31,NVDA,buy,1217
TXN_01231,6772985563,2024-09-01,11:47:49,AAPL,buy,1178
TXN_01232,5229455093,2025-08-11,12:48:38,NFLX,sell,1262
TXN_01233,4313201683,2024-08-11,10:56:08,MSFT,sell,2490
TXN_01234,7713225623,2025-03-28,15:32:01,TSLA,sell,114
TXN_01235,6772985563,2024-08-27,15:07:59,MSFT,buy,2483
TXN_01236,8093597035,2025-01-28,15:33:50,META,buy,873
TXN_01237,7552075955,2024-05-20,13:30:30,AAPL,buy,1347
TXN_01238,7552075955,2025-05-03,13:24:33,TSLA,buy,360
TXN_01239,9862896116,2025-06-07,14:25:09,NFLX,sell,1889
TXN_01240,7552075955,2025-05-23,10:46:27,AMZN,buy,2055
TXN_01241,6625608873,2024-01-29,11:19:19,AMZN,buy,2297
TXN_01242,4313201683,2025-02-28,12:40:11,BAC,sell,198
TXN_01243,5775818865,2024-04-15,11:21:37,NVDA,buy,1817
TXN_01244,5970995017,2024-12-01,13:26:34,TSLA,buy,1309
TXN_01245,9354048106,2024-06-15,11:23:42,BAC,sell,2469
TXN_01246,9862896116,2024-01-02,13:11:50,JPM,sell,949
TXN_01247,5775818865,2025-05-26,11:30:51,AMZN,sell,986
TXN_01248,8093597035,2025-08-11,09:33:27,TSLA,buy,1028
TXN_01249,3768699384,2025-01-29,14:17:08,JPM,sell,656
TXN_01250,3614142517,2024-06-04,09:21:50,NFLX,sell,528
TXN_01251,1402944639,2024-07-18,13:56:45,JPM,sell,1700
TXN_01252,9862896116,2025-01-15,14:01:32,TSLA,buy,908
TXN_01253,3768699384,2024-12-01,09:08:45,AAPL,buy,1272
TXN_01254,6772985563,2025-01-14,12:44:40,BAC,buy,155
TXN_01255,4313201683,2024-04-29,13:51:19,META,sell,2032
TXN_01256,9474078998,2024-09-22,13:34:49,NFLX,sell,395
TXN_01257,3614142517,2025-07-09,15:06:08,GOOG,sell,239
TXN_01258,5229455093,2024-01-02,11:49:12,NFLX,buy,330
TXN_01259,7552075955,2024-07-23,13:00:28,AMZN,buy,1841
TXN_01260,3768699384,2024-04-21,09:57:03,NFLX,buy,2368
TXN_01261,7713225623,2024-08-19,15:45:14,META,buy,473
TXN_01262,9474078998,2025-06-18,12:23:08,NVDA,buy,2245
TXN_01263,9862896116,2024-06-07,09:09:00,NFLX,sell,160
TXN_01264,1402944639,2024-06-18,15:28:37,MSFT,buy,1023
TXN_01265,1402944639,2025-04-07,15:23:35,GOOG,sell,943
TXN_01266,5970995017,2024-06-15,11:58:00,TSLA,buy,214
TXN_01267,1402944639,2025-08-09,15:41:37,AAPL,sell,337
TXN_01268,3768699384,2025-03-05,13:36:40,BAC,buy,1470
TXN_01269,5775818865,2025-01-21,15:41:12,AAPL,buy,121
TXN_01270,9474078998,2024-12-04,10:26:15,NVDA,buy,1019
TXN_01271,3997467631,2025-04-24,13:22:34,META,buy,2237
TXN_01272,9474078998,2024-05-06,11:31:52,NFLX,buy,1201
TXN_01273,8093597035,2025-02-11,14:53:06,NVDA,sell,488
TXN_01274,9192201895,2024-02-19,13:38:39,TSLA,sell,2472
TXN_01275,4313201683,2024-09-05,14:54:44,NFLX,buy,1351
TXN_01276,1402944639,2025-06-14,09:51:18,TSLA,sell,1162
TXN_01277,4313201683,2025-05-19,11:35:24,JPM,sell,1289
TXN_01278,7713225623,2025-01-27,15:41:26,GOOG,buy,1773
TXN_01279,1926010870,2024-03-18,10:51:44,NFLX,buy,1346
TXN_01280,6772985563,2024-12-24,12:08:00,NFLX,sell,2213
TXN_01281,6625608873,2024-07-17,13:12:42,BAC,buy,2026
TXN_01282,8093597035,2025-06-13,13:09:54,AMZN,sell,831
TXN_01283,9803134690,2024-01-02,14:15:45,NVDA,sell,784
TXN_01284,9192201895,2024-01-28,12:57:39,META,buy,2436
TXN_01285,9354048106,2024-10-08,11:01:31,NVDA,buy,1107
TXN_01286,4313201683,2025-04-02,10:28:26,AAPL,sell,427
TXN_01287,4313201683,2025-02-26,14:10:14,MSFT,buy,128
TXN_01288,9862896116,2024-10-27,13:04:16,JPM,buy,808
TXN_01289,1926010870,2024-11-10,12:25:21,MSFT,buy,978
TXN_01290,5150695988,2025-04-03,15:19:45,JPM,buy,1536
TXN_01291,9354048106,2025-06-08,10:41:26,MSFT,buy,2216
TXN_01292,7713225623,2024-12-05,12:26:21,META,buy,1147
TXN_01293,9354048106,2024-08-28,09:19:08,NVDA,sell,1234
TXN_01294,5970995017,2024-04-03,10:42:39,META,buy,1379
TXN_01295,5150695988,2024-05-26,14:44:35,AAPL,buy,1667
TXN_01296,9862896116,2024-07-04,13:19:06,BAC,buy,1909
TXN_01297,9192201895,2025-01-01,13:42:07,AMZN,buy,1267
TXN_01298,5775818865,2024-05-05,09:32:56,MSFT,sell,1193
TXN_01299,4313201683,2024-01-21,11:02:10,AAPL,sell,1223
TXN_01300,5229455093,2024-06-18,11:32:19,BAC,buy,270
TXN_01301,9354048106,2024-04-28,13:29:48,TSLA,sell,1130
TXN_01302,9474078998,2024-07-14,14:55:13,NVDA,sell,1847
TXN_01303,1402944639,2025-01-24,10:09:35,AAPL,buy,1714
TXN_01304,6772985563,2024-09-21,12:11:22,NFLX,buy,1530
TXN_01305,7713225623,2024-01-23,11:24:13,GOOG,sell,1862
TXN_01306,3768699384,2025-07-27,14:08:21,META,buy,1776
TXN_01307,1402944639,2024-05-14,14:43:08,GOOG,sell,389
TXN_01308,3614142517,2024-04-01,11:24:58,TSLA,sell,1622
TXN_01309,6625608873,2025-07-18,13:38:08,AAPL,sell,2449
TXN_01310,7552075955,2024-05-24,13:52:32,AAPL,sell,831
TXN_01311,9862896116,2024-09-27,11:28:19,NFLX,buy,2169
TXN_01312,3997467631,2024-03-17,14:27:20,MSFT,buy,2200
TXN_01313,7713225623,2025-04-26,13:33:28,BAC,sell,1584
TXN_01314,7713225623,2024-09-25,14:20:02,NVDA,buy,1791
TXN_01315,4313201683,2025-01-17,10:04:21,AAPL,buy,1395
TXN_01316,5775818865,2024-02-12,15:24:46,AMZN,buy,438
TXN_01317,1926010870,2024-08-04,11:14:48,AAPL,sell,999
TXN_01318,6772985563,2024-04-12,13:55:16,AMZN,sell,2166
TXN_01319,7713225623,2024-01-31,09:26:55,BAC,sell,558
TXN_01320,5229455093,2024-01-04,12:05:03,NVDA,sell,1999
TXN_01321,3997467631,2024-04-24,13:54:31,AAPL,sell,573
TXN_01322,1926010870,2024-09-14,15:22:59,MSFT,sell,1509
TXN_01323,4313201683,2024-08-31,10:52:34,AAPL,buy,2112
TXN_01324,1926010870,2024-11-25,15:21:01,JPM,sell,2218
TXN_01325,3768699384,2025-04-30,11:10:50,JPM,sell,508
TXN_01326,4313201683,2025-03-03,11:55:58,AAPL,sell,2325
TXN_01327,7552075955,2024-02-22,14:46:42,MSFT,buy,1906
TXN_01328,5970995017,2024-12-06,09:01:07,AAPL,sell,837
TXN_01329,9474078998,2024-07-31,10:25:31,GOOG,sell,1366
TXN_01330,6625608873,2024-02-06,10:32:48,AAPL,buy,1044
TXN_01331,6625608873,2025-07-23,09:22:33,BAC,sell,283
TXN_01332,9354048106,2024-12-19,12:17:52,JPM,sell,2217
TXN_01333,6772985563,2024-05-18,09:18:04,AMZN,buy,1141
TXN_01334,3997467631,2025-02-28,11:53:42,NVDA,buy,586
TXN_01335,1926010870,2025-05-14,15:30:19,META,sell,1028
TXN_01336,3997467631,2024-08-12,13:04:47,MSFT,buy,2079
TXN_01337,6772985563,2025-08-08,14:55:10,AMZN,buy,1170
TXN_01338,9192201895,2024-07-21,15:07:58,JPM,sell,1734
TXN_01339,9862896116,2025-04-25,09:03:20,TSLA,sell,665
TXN_01340,7552075955,2024-03-01,09:41:28,META,sell,382
TXN_01341,5150695988,2024-10-10,10:24:02,TSLA,sell,1660
TXN_01342,5150695988,2024-02-21,15:47:36,TSLA,buy,1943
TXN_01343,3997467631,2025-06-27,10:31:40,NFLX,buy,2449
TXN_01344,9803134690,2024-08-03,12:01:48,JPM,buy,1349
TXN_01345,5970995017,2025-05-26,12:24:53,MSFT,sell,1101
TXN_01346,5970995017,2024-05-14,13:07:09,BAC,sell,2496
TXN_01347,7713225623,2024-08-02,15:45:24,JPM,buy,1790
TXN_01348,4313201683,2024-05-22,13:52:11,MSFT,sell,590
TXN_01349,9862896116,2024-08-31,10:01:46,GOOG,buy,226
TXN_01350,3614142517,2024-06-07,11:01:55,MSFT,buy,2164
TXN_01351,6625608873,2025-07-01,12:49:39,AAPL,sell,2378
TXN_01352,9354048106,2025-02-22,13:31:58,TSLA,buy,864
TXN_01353,5970995017,2024-07-26,10:16:03,GOOG,buy,103
TXN_01354,4313201683,2024-03-02,10:37:28,AMZN,sell,135
TXN_01355,9474078998,2024-11-22,15:54:26,BAC,sell,2492
TXN_01356,3614142517,2025-02-14,10:00:21,META,buy,1874
TXN_01357,9474078998,2024-10-22,11:38:27,BAC,buy,599
TXN_01358,5150695988,2024-02-15,09:49:24,GOOG,buy,1482
TXN_01359,9474078998,2024-08-12,15:30:21,BAC,sell,2040
TXN_01360,5150695988,2024-01-05,11:48:13,BAC,buy,1604
TXN_01361,5775818865,2024-08-19,09:36:48,NVDA,buy,491
TXN_01362,5970995017,2025-03-24,15:34:53,AAPL,sell,579
TXN_01363,3997467631,2024-04-07,12:36:26,AMZN,sell,800
TXN_01364,6772985563,2024-06-21,09:02:42,MSFT,buy,2284
TXN_01365,5229455093,2024-03-26,12:02:54,JPM,sell,505
TXN_01366,5970995017,2025-07-09,09:12:37,TSLA,sell,2018
TXN_01367,9474078998,2025-02-23,09:15:43,MSFT,buy,911
TXN_01368,9474078998,2024-06-03,14:59:27,BAC,sell,674
TXN_01369,9474078998,2024-09-22,11:25:27,TSLA,sell,2235
TXN_01370,7713225623,2025-01-10,11:40:07,BAC,buy,1131
TXN_01371,9862896116,2024-03-07,10:17:38,GOOG,sell,1728
TXN_01372,6772985563,2025-06-14,13:18:27,AMZN,buy,303
TXN_01373,3768699384,2024-01-26,12:20:06,NFLX,sell,1243
TXN_01374,1402944639,2024-02-15,15:05:07,AAPL,buy,1729
TXN_01375,1402944639,2024-05-15,15:49:22,AAPL,buy,901
TXN_01376,7552075955,2025-05-06,09:56:41,NFLX,buy,1679
TXN_01377,6772985563,2025-04-07,14:09:17,AMZN,buy,972
TXN_01378,9354048106,2024-05-22,09:20:13,AMZN,sell,2135
TXN_01379,5150695988,2025-06-30,09:09:33,GOOG,buy,346
TXN_01380,6625608873,2024-09-14,13:45:02,NFLX,buy,404
TXN_01381,9862896116,2024-11-05,12:26:44,META,buy,460
TXN_01382,5150695988,2025-06-23,13:22:55,MSFT,sell,921
TXN_01383,6772985563,2025-06-17,11:15:43,GOOG,sell,830
TXN_01384,3768699384,2025-07-02,14:09:30,MSFT,sell,2186
TXN_01385,6772985563,2025-06-15,12:11:10,MSFT,sell,2046
TXN_01386,3768699384,2024-12-14,09:38:54,TSLA,sell,1241
TXN_01387,3997467631,2024-02-11,15:24:47,META,sell,125
TXN_01388,3997467631,2024-12-13,10:31:28,AMZN,sell,332
TXN_01389,9354048106,2024-08-28,09:58:52,NFLX,buy,2439
TXN_01390,9862896116,2024-03-28,15:05:51,MSFT,buy,1492
TXN_01391,5970995017,2025-03-15,13:19:48,TSLA,buy,2429
TXN_01392,7713225623,2024-12-28,09:55:20,GOOG,sell,2223
TXN_01393,9354048106,2024-10-17,13:35:50,TSLA,buy,279
TXN_01394,3768699384,2024-12-16,12:38:49,AAPL,buy,1449
TXN_01395,5150695988,2024-06-19,13:49:53,NFLX,sell,107
TXN_01396,6625608873,2025-08-14,15:12:11,META,buy,2055
TXN_01397,6625608873,2025-04-11,13:34:04,NFLX,buy,244
TXN_01398,9803134690,2024-11-13,11:29:12,GOOG,buy,2201
TXN_01399,3997467631,2024-03-07,11:26:17,TSLA,sell,150
TXN_01400,3768699384,2024-09-24,09:50:45,NVDA,sell,599
TXN_01401,4313201683,2024-03-26,13:15:33,AAPL,buy,2322
TXN_01402,9192201895,2025-07-02,10:53:45,META,buy,1891
TXN_01403,9803134690,2024-02-12,13:23:23,MSFT,buy,833
TXN_01404,6625608873,2024-01-21,09:53:41,AAPL,sell,523
TXN_01405,5229455093,2024-12-18,12:41:57,META,buy,1739
TXN_01406,5229455093,2024-10-11,09:46:02,GOOG,sell,1066
TXN_01407,9862896116,2024-07-10,09:40:18,AAPL,sell,2299
TXN_01408,1402944639,2024-05-20,14:14:23,JPM,buy,2406
TXN_01409,3614142517,2025-04-15,12:33:50,NVDA,buy,1830
TXN_01410,3614142517,2024-04-08,15:32:05,TSLA,buy,2075
TXN_01411,9862896116,2024-03-29,13:55:32,MSFT,sell,1207
TXN_01412,3768699384,2024-09-11,09:01:56,TSLA,buy,1764
TXN_01413,9862896116,2025-04-23,12:52:47,AMZN,buy,2139
TXN_01414,6772985563,2024-12-19,15:05:13,AMZN,buy,1319
TXN_01415,9803134690,2025-06-02,09:52:31,AMZN,buy,2230
